연번;자치구명;도로명;세부도로명;설치지점;쓰레기종류
794;성동구;마조로;15나길 19;정류소(버스, 택시 등);일반쓰레기
795;성동구;무학로;10;정류소(버스, 택시 등);일반쓰레기
796;성동구;무학로;44;정류소(버스, 택시 등);일반쓰레기
797;성동구;왕십리로;왕십리로 410;정류소(버스, 택시 등);일반쓰레기
798;성동구;마장로;마장로 137;정류소(버스, 택시 등);일반쓰레기
799;성동구;왕십리로;왕십리로 327;정류소(버스, 택시 등);일반쓰레기
800;성동구;고산자로;고사자로 197;정류소(버스, 택시 등);일반쓰레기
801;성동구;행당로;행당로 87;정류소(버스, 택시 등);일반쓰레기
802;성동구;금호로;금호로 173;정류소(버스, 택시 등);일반쓰레기
803;성동구;금호로 ;금호로 105;정류소(버스, 택시 등);일반쓰레기
804;성동구;독서당로;독서당로 299-2;정류소(버스, 택시 등);일반쓰레기
805;성동구;독서당로;독서당로 207;정류소(버스, 택시 등);일반쓰레기
806;성동구;독서당로;독서당로 222;정류소(버스, 택시 등);일반쓰레기
807;성동구;독서당로;독서당로 216;정류소(버스, 택시 등);일반쓰레기
808;성동구;금호로;금호로 40;정류소(버스, 택시 등);일반쓰레기
809;성동구;살곶이길 ;살곶이길 352;도로변(횡단보도 포함);일반쓰레기
810;성동구;마장로;마장로 310;도로변(횡단보도 포함);일반쓰레기
811;성동구;마장동 ;마장로 810;지하철역 입구;일반쓰레기
812;성동구;천호대로;천호대로 312;도로변(횡단보도 포함);일반쓰레기
813;성동구;용답동;용답동 232-6;지하철역 입구;일반쓰레기
814;성동구;광나루로;광나루로 337;도로변(횡단보도 포함);일반쓰레기
815;성동구;동일로;동일로 223;정류소(버스, 택시 등);일반쓰레기
816;성동구;뚝섬로;뚝섬로 397;정류소(버스, 택시 등);일반쓰레기
817;성동구;광나루로;광나루로 243;정류소(버스, 택시 등);일반쓰레기
818;성동구;뚝섬로;뚝섬로 452;정류소(버스, 택시 등);일반쓰레기
819;성동구;아차산로;아차산로 120;지하철역 입구;일반쓰레기
820;성동구;광나루로;광나루로 328;정류소(버스, 택시 등);일반쓰레기
821;성동구;광나루로;광나루로 297;정류소(버스, 택시 등);일반쓰레기
822;성동구;광나루로;광나루로 319;도로변(횡단보도 포함);일반쓰레기
823;성동구;광나루로;광나루로 190;정류소(버스, 택시 등);일반쓰레기
824;성동구;광나루로;광나루로 142-1;정류소(버스, 택시 등);일반쓰레기
825;성동구;광나루로;광나루로 184;정류소(버스, 택시 등);일반쓰레기
826;성동구;살곶이 ;살곶이 8길 22;정류소(버스, 택시 등);일반쓰레기
827;성동구;살곶이;살곶이길 327;횡단보도;일반쓰레기 
828;성동구;광나루로;광나루로 334;횡단보도;일반쓰레기
829;성동구;살곶이 ;살곶이 8길 22;정류소(버스, 택시 등);일반쓰레기
830;성동구;동일로;동일로 169;정류소(버스, 택시 등);일반쓰레기
831;성동구;왕십리로;왕십리로 241;정;일반쓰레기
832;성동구;광나루로;광나루로 297;정류소(버스, 택시 등);일반쓰레기
833;광진구;천호대로;아차산역 버스정류장(하행);⑥ 버스중앙차로내 휴지통;일반쓰레기
834;광진구;천호대로;아차산역 버스정류장(하행);⑥ 버스중앙차로내 휴지통;일반쓰레기
835;광진구;천호대로;아차산역 버스정류장(하행);⑥ 버스중앙차로내 휴지통;일반쓰레기
836;광진구;천호대로;아차산역 버스정류장(상행);⑥ 버스중앙차로내 휴지통;일반쓰레기
837;광진구;천호대로;아차산역 버스정류장(상행);⑥ 버스중앙차로내 휴지통;일반쓰레기
838;광진구;천호대로;중곡동입구 버스정류장(상행);⑥ 버스중앙차로내 휴지통;일반쓰레기
839;광진구;천호대로;중곡동입구 버스정류장(하행);⑥ 버스중앙차로내 휴지통;일반쓰레기
840;광진구;천호대로;중곡동입구 버스정류장(하행);⑥ 버스중앙차로내 휴지통;일반쓰레기
841;광진구;천호대로;용마초 버스정류장(상행);⑥ 버스중앙차로내 휴지통;일반쓰레기
842;광진구;천호대로;용마초 버스정류장(상행);⑥ 버스중앙차로내 휴지통;일반쓰레기
843;광진구;천호대로;용마초 버스정류장(하행);⑥ 버스중앙차로내 휴지통;일반쓰레기
844;광진구;천호대로;용마초 버스정류장(하행);⑥ 버스중앙차로내 휴지통;일반쓰레기
845;광진구;천호대로;군자교입구 버스정류장(하행);⑥ 버스중앙차로내 휴지통;일반쓰레기
846;광진구;천호대로;군자교입구 버스정류장(하행);⑥ 버스중앙차로내 휴지통;일반쓰레기
847;광진구;천호대로;군자교입구 버스정류장(상행);⑥ 버스중앙차로내 휴지통;일반쓰레기
848;광진구;천호대로;군자교입구 버스정류장(상행);⑥ 버스중앙차로내 휴지통;일반쓰레기
849;광진구;천호대로;광나루역 버스정류장(상행);⑥ 버스중앙차로내 휴지통;일반쓰레기
850;광진구;천호대로;광나루역 버스정류장(상행);⑥ 버스중앙차로내 휴지통;재활용쓰레기
851;광진구;천호대로;광나루역 버스정류장(하행);⑥ 버스중앙차로내 휴지통;일반쓰레기
852;광진구;천호대로;광나루역 버스정류장(하행);⑥ 버스중앙차로내 휴지통;재활용쓰레기
853;광진구;천호대로;새밭교회 버스정류장(상행);⑥ 버스중앙차로내 휴지통;일반쓰레기
854;광진구;천호대로;새밭교회 버스정류장(상행);⑥ 버스중앙차로내 휴지통;재활용쓰레기
855;광진구;천호대로;새밭교회 버스정류장(하행);⑥ 버스중앙차로내 휴지통;일반쓰레기
856;광진구;천호대로;새밭교회 버스정류장(하행);⑥ 버스중앙차로내 휴지통;재활용쓰레기
857;광진구;천호대로;아차산역 사거리 - 지존짬뽕 앞;③ 도로(가로)변;일반쓰레기
858;광진구;천호대로;오렌지팩토리 앞;⑤ 횡단보도 입구;일반쓰레기
859;광진구;천호대로;군자역 5번출구(다이소 앞);② 지하철역 입구;일반쓰레기
860;광진구;천호대로;군자역 5번출구(다이소 앞);② 지하철역 입구;재활용쓰레기
861;광진구;광나루로;어린이회관 앞 횡단보도(건국문맞은편);⑤ 횡단보도 입구;일반쓰레기
862;광진구;광나루로;구의사거리 버스정류장;① 정류장(버스, 택시 등);일반쓰레기
863;광진구;광나루로;구의사거리 버스정류장;① 정류장(버스, 택시 등);재활용쓰레기
864;광진구;광나루로;구의정수장 버스정류장(금호아파트);① 정류장(버스, 택시 등);일반쓰레기
865;광진구;광나루로;구의정수장 버스정류장(금호아파트);① 정류장(버스, 택시 등);재활용쓰레기
866;광진구;광나루로;광진구 민방위교육장 앞;⑤ 횡단보도 입구;일반쓰레기
867;광진구;광나루로;구의시장 삼거리 버스정류장;① 정류장(버스, 택시 등);일반쓰레기
868;광진구;광나루로;구의시장 삼거리 버스정류장;① 정류장(버스, 택시 등);재활용쓰레기
869;광진구;아차산로;청소년수련원 마을버스 정류장;① 정류장(버스, 택시 등);일반쓰레기
870;광진구;아차산로;청소년수련원 마을버스 정류장;① 정류장(버스, 택시 등);재활용쓰레기
871;광진구;아차산로;현대8차아파트 정류장;① 정류장(버스, 택시 등);일반쓰레기
872;광진구;아차산로;현대8차아파트 정류장;① 정류장(버스, 택시 등);재활용쓰레기
873;광진구;아차산로;현대9차아파트 정류장;① 정류장(버스, 택시 등);일반쓰레기
874;광진구;아차산로;현대9차아파트 정류장;① 정류장(버스, 택시 등);재활용쓰레기
875;광진구;아차산로;구 법원앞;④ 광장 등 다중집합장소;일반쓰레기
876;광진구;아차산로;구의역 2번출구 앞;② 지하철역 입구;일반쓰레기
877;광진구;아차산로;건국대 앞 정류장;① 정류장(버스, 택시 등);일반쓰레기
878;광진구;아차산로;건국대 앞 정류장;① 정류장(버스, 택시 등);재활용쓰레기
879;광진구;아차산로;자양사거리(신한은행앞);③ 도로(가로)변;일반쓰레기
880;광진구;아차산로;자양사거리(신한은행앞);③ 도로(가로)변;재활용쓰레기
881;광진구;아차산로;자양사거리(미가로 입구);③ 도로(가로)변;일반쓰레기
882;광진구;아차산로;자양사거리(미가로 입구);③ 도로(가로)변;재활용쓰레기
883;광진구;아차산로;광장동 극동아파트 정류장;① 정류장(버스, 택시 등);일반쓰레기
884;광진구;아차산로;광장동 극동아파트 정류장;① 정류장(버스, 택시 등);재활용쓰레기
885;광진구;아차산로;광장동 강평주유소 건너편;③ 도로(가로)변;일반쓰레기
886;광진구;아차산로;백세약국 앞 정류장(05-668);① 정류장(버스, 택시 등);일반쓰레기
887;광진구;아차산로;백세약국 앞 정류장(05-668);① 정류장(버스, 택시 등);재활용쓰레기
888;광진구;뚝섬로;하나로 마트 건너편 버스정류장;① 정류장(버스, 택시 등);일반쓰레기
889;광진구;뚝섬로;자양미소약국 앞 버스정류장;① 정류장(버스, 택시 등);일반쓰레기
890;광진구;뚝섬로;신자초 입구 사거리(이디아커피 앞);① 정류장(버스, 택시 등);일반쓰레기
891;광진구;뚝섬로;자양 우성아파트 앞 버스정류장;① 정류장(버스, 택시 등);일반쓰레기
892;광진구;뚝섬로;신양초등학교 앞 버스정류장;① 정류장(버스, 택시 등);일반쓰레기
893;광진구;강변역로;구의삼성쉐르빌 아파트 정류장;① 정류장(버스, 택시 등);일반쓰레기
894;광진구;강변역로;구의삼성쉐르빌 아파트 정류장;① 정류장(버스, 택시 등);재활용쓰레기
895;광진구;강변역로;동서울 터미널 자전거포 앞(세양아파트);⑤ 횡단보도 입구;일반쓰레기
896;광진구;강변역로;강변역 4번출구 앞;② 지하철역 입구;일반쓰레기
897;광진구;강변역로;강변역 정류장(A);① 정류장(버스, 택시 등);일반쓰레기
898;광진구;강변역로;강변역 정류장(A);① 정류장(버스, 택시 등);재활용쓰레기
899;광진구;강변역로;강변역 정류장(B);① 정류장(버스, 택시 등);일반쓰레기
900;광진구;강변역로;강변역 정류장(B);① 정류장(버스, 택시 등);재활용쓰레기
901;광진구;강변역로;강변역 정류장(c);① 정류장(버스, 택시 등);일반쓰레기
902;광진구;강변역로;강변역 정류장(c);① 정류장(버스, 택시 등);재활용쓰레기
903;광진구;강변역로;강변역 정류장(D);① 정류장(버스, 택시 등);일반쓰레기
904;광진구;강변역로;강변역 정류장(D);① 정류장(버스, 택시 등);재활용쓰레기
905;광진구;자양로;잠실대교북단교차로(아이본 동물병원 맞은편);③ 도로(가로)변;일반쓰레기
906;광진구;자양로;잠실대교북단 사거리(현대차 건너편);① 정류장(버스, 택시 등);일반쓰레기
907;광진구;자양로;서북면옥 앞 (구의사거리 버스정류장);① 정류장(버스, 택시 등);일반쓰레기
908;광진구;자양로;서북면옥 앞 (구의사거리 버스정류장);① 정류장(버스, 택시 등);재활용쓰레기
909;광진구;자양로;광진구청 앞;④ 광장 등 다중집합장소;일반쓰레기
910;광진구;자양로;광진구청 앞;④ 광장 등 다중집합장소;재활용쓰레기
911;광진구;자양로;광진경찰서 맞은편;① 정류장(버스, 택시 등);일반쓰레기
912;광진구;자양로;광진경찰서 맞은편;① 정류장(버스, 택시 등);재활용쓰레기
913;광진구;용마산로;중곡동 SK아파트 마을마당;④ 광장 등 다중집합장소;일반쓰레기
914;광진구;용마산로;국립정신건강센터 앞;④ 광장 등 다중집합장소;일반쓰레기
915;광진구;용마산로;중곡동 입구 정류장(선약국);① 정류장(버스, 택시 등);일반쓰레기
916;광진구;용마산로;21세기약국;⑤ 횡단보도 입구;일반쓰레기
917;광진구;용마산로;22세기약국;⑤ 횡단보도 입구;재활용쓰레기
918;광진구;능동로;건대분수대 광장 앞 횡단보도;⑤ 횡단보도 입구;일반쓰레기
919;광진구;능동로;건대분수대 광장 앞 횡단보도;⑤ 횡단보도 입구;재활용쓰레기
920;광진구;능동로;능동교회 앞 정류장;① 정류장(버스, 택시 등);일반쓰레기
